epoch,client,sample_size,mae,rmse,duration_s
1,train_17,275,95.77259560500396,133.07872253527552,21.44491481781006
1,train_14,186,58.57184661352213,93.19717397328165,21.51749062538147
1,train_11,112,63.54562331944186,96.76169548617503,22.387776136398315
1,train_21,95,85.52401693345212,125.41259457173491,22.572077751159668
1,train_22,29,79.89256864553039,112.29318653911251,22.65371799468994
1,train_2,6,81.0,85.85160066132205,23.332430601119995
1,train_26,64,38.14906614305531,54.17953712807277,23.500484228134155
1,train_7,90,97.03738904865607,140.1121829843387,23.53054928779602
1,train_10,160,46.56138059178037,67.51226390233823,23.784423828125
1,train_12,40,61.336992518102804,71.00099854793639,24.502079725265503
1,train_23,243,33.074005952172506,46.18543244008159,24.604702949523926
1,train_5,540,30.022756134870054,46.538491046470114,24.944375038146973
1,train_8,271,75.46719690105174,118.95919145001068,25.10205340385437
1,train_20,234,47.03468165254079,73.46228762567151,25.132301092147827
1,train_25,258,53.89505574789772,97.81653615987955,25.204285860061646
1,train_15,297,32.216143967617036,45.34312878873092,25.22947382926941
1,train_24,198,52.007834410604,70.11040779498038,25.596750736236572
1,train_3,91,51.99849231199399,70.01051295854471,26.26674723625183
1,train_4,80,41.101665576020636,59.31702723567597,26.730184078216553
1,train_6,526,55.94180082622728,107.20635989253134,26.828248023986816
1,train_13,347,56.46331454187377,75.50721526273662,26.86579465866089
1,train_16,462,103.68678901458692,137.01778455622454,27.23579740524292
1,train_0,84,69.32545626132718,95.24697470005697,27.438395977020264
1,train_18,79,124.16348301294298,171.5428209884374,27.54076099395752
1,train_27,754,59.729455662890445,99.84580489015956,27.65178680419922
1,train_1,344,27.308537546464166,38.811766784836465,27.74123525619507
1,train_19,41,163.46484950908857,217.66340444356535,27.839923858642578
2,train_0,84,141.3391646088993,203.99002513762014,17.650853633880615
2,train_1,344,82.55661843901333,97.7084693542867,17.65798306465149
2,train_2,6,77.6450747310473,108.8176232573884,17.68467903137207
2,train_3,91,67.64910161062795,90.76330546396825,17.553058862686157
2,train_4,80,81.87433462581194,98.06464543143971,17.642447471618652
2,train_5,540,71.14416626530986,87.5974284829098,17.726932764053345
2,train_6,526,126.15280053592502,179.8849733794675,17.673896551132202
2,train_7,90,144.02774920981133,169.1399324163298,17.69662094116211
2,train_8,271,128.24580320543632,183.15879074330647,18.4078311920166
2,train_10,160,83.09417914215543,123.48599867110919,17.653029680252075
2,train_11,112,87.57762799172221,113.13131346808895,17.628891944885254
2,train_12,40,83.57731129305928,108.22736431364514,17.98510718345642
2,train_13,347,117.45527642748173,157.64626421366083,17.70636534690857
2,train_14,186,86.77534799482778,106.55429006741953,17.656421184539795
2,train_15,297,99.6967208430749,114.23677420053569,17.722604990005493
2,train_16,462,136.76832308045124,193.49379925705722,17.930281400680542
2,train_17,275,162.5219757519574,222.60866444036157,17.66702675819397
2,train_18,79,122.31911128326593,158.2386606437953,17.633405447006226
2,train_19,41,177.96415309902375,268.8408546665288,17.995945930480957
2,train_20,234,114.2347952395458,156.40941309373977,17.64265537261963
2,train_21,95,104.01074357056086,142.00309990632127,17.655985355377197
2,train_22,29,133.94501715007172,153.32440538471516,17.841208696365356
2,train_23,243,73.10274230726355,90.5229842285146,17.65860867500305
2,train_24,198,83.70477079724066,114.42914197753473,17.721171379089355
2,train_25,258,92.0536807713989,125.06052953253872,17.711451768875122
2,train_26,64,132.21267358394252,202.85409181300892,17.570167064666748
2,train_27,754,88.19373227535041,126.03969537564028,17.715315103530884
