epoch,client,sample_size,mae,rmse,duration_s
1,train_4,74,52.6678546313895,78.45295479174486,24.23337173461914
1,train_20,210,117.29909826840417,148.85424609738314,26.531095504760742
1,train_17,239,148.06732548763733,187.70615498303448,26.820074558258057
1,train_0,71,177.8807599812906,200.47549615507552,26.860812664031982
1,train_25,224,117.18496024510884,148.8414991634538,28.30643892288208
1,train_26,49,72.3931820877773,108.49692966561454,28.338685512542725
1,train_7,77,143.60461668825744,177.78550456819224,28.415996074676514
1,train_8,237,167.0459684345762,214.77876071211594,28.978178024291992
1,train_19,35,226.45520133542644,311.977410176551,29.233779668807983
1,train_12,37,139.58861104073918,178.98975744571794,29.458106756210327
1,train_1,310,38.01764257902543,59.34962548605884,29.55471920967102
1,train_27,669,61.319928840748666,99.29431940527175,30.318338871002197
1,train_15,260,38.8036249785719,58.37535200434946,30.556451320648193
1,train_6,465,61.05729203050865,99.28693301200168,30.659643173217773
1,train_10,135,92.07575311999015,114.91504026563595,30.802640914916992
1,train_23,207,45.22107704398749,67.58967670410532,31.84264588356018
1,train_22,23,56.25226060985584,65.76897834985414,31.892205476760864
1,train_2,7,66.44357142857163,71.01407032542002,32.46988821029663
1,train_24,166,47.64376431669281,68.35119991102833,32.572487115859985
1,train_14,161,54.314039562825705,71.23489183568918,32.64227271080017
1,train_3,77,145.35989253498406,182.99601787622942,32.87668299674988
1,train_11,92,83.89569433211565,124.67906680959369,32.949841022491455
1,train_21,80,100.55357993059877,147.52489794337146,33.08904576301575
1,train_16,409,106.29366971122923,155.01206108663217,33.141679525375366
1,train_18,73,133.66949399563202,154.51204094393552,33.40103769302368
1,train_13,304,78.73775807050441,126.98927242346494,33.541841983795166
1,train_5,472,45.88026228937976,63.651402170144195,35.818564653396606
2,train_0,71,188.15030503423205,274.18604373282227,18.26485800743103
2,train_1,310,92.27984042255963,106.2917052068092,17.8959002494812
2,train_2,7,137.55869787377904,143.85630244372598,17.881842136383057
2,train_3,77,149.1145794341091,217.26677394129078,19.01186203956604
2,train_4,74,93.15878456942764,103.20808122840026,18.503141403198242
2,train_5,472,79.93656713072136,95.05619888823732,18.186665296554565
2,train_6,465,133.85059035125516,197.10235388173743,17.919506788253784
2,train_7,77,133.98981053961606,187.74264369380938,18.017443895339966
2,train_8,237,192.1404075046838,297.03742977839767,17.856016159057617
2,train_10,135,96.29897272938834,129.85084186410475,17.810596704483032
2,train_11,92,90.48924309953375,116.26565936865465,19.129783391952515
2,train_12,37,146.9271089658733,180.55567227612764,17.993162393569946
2,train_13,304,149.1396108178714,198.69482892136637,17.824953079223633
2,train_14,161,96.41894794791327,130.0890853934641,17.931580543518066
2,train_15,260,97.46045300757253,117.30597042644055,18.09045124053955
2,train_16,409,127.48733437683549,185.89476857733365,18.84943151473999
2,train_17,239,193.12424801214215,277.30827399321066,18.413920879364014
2,train_18,73,115.03218381495853,159.5910617164183,17.777865409851074
2,train_19,35,158.2335825132641,258.65807253624894,18.1575927734375
2,train_20,210,179.47543743635373,252.32714384794858,17.720794200897217
2,train_21,80,138.38414997542506,177.22059827813902,17.850571393966675
2,train_22,23,37.986562119209324,51.00632044242283,17.842628955841064
2,train_23,207,69.47904271857219,88.53011510996417,17.817203044891357
2,train_24,166,88.09858179004985,116.8178049342167,17.755727291107178
2,train_25,224,122.99959166201636,162.64520876707778,17.69935917854309
2,train_26,49,208.12857837594694,276.3573172685003,17.88878893852234
2,train_27,669,101.74428682029853,147.03333423682187,17.682702779769897
