epoch,client,sample_size,mae,rmse,duration_s
1,train_22,23,54.722500000000004,67.22763673705927,23.053322553634644
1,train_18,73,142.6654283234127,178.86681653533665,24.699087858200073
1,train_1,310,33.29273493774058,50.65137142269775,27.078927516937256
1,train_25,224,111.55621057816562,148.2322176225766,27.185731649398804
1,train_26,49,47.866499999999995,60.02395455490325,28.180692434310913
1,train_21,80,91.51717823129252,125.2426799492977,28.5487003326416
1,train_15,260,32.86897295454823,42.63686855881842,29.276337385177612
1,train_7,77,145.68810786435785,192.47357165557722,30.31587290763855
1,train_27,669,59.09763203862029,97.6218860355321,31.017248153686523
1,train_20,210,105.34237083471311,143.3580604166396,31.267709970474243
1,train_23,207,33.826223735077626,55.60157697624089,31.588233947753906
1,train_0,71,160.78440365964417,201.4907011776036,31.723865032196045
1,train_10,135,82.43846297535477,115.3095182446285,32.3846492767334
1,train_16,409,102.47172468280839,157.00304404869723,32.59754037857056
1,train_24,166,36.51724281505531,54.80616018976979,32.577253341674805
1,train_2,7,61.862500000000004,63.468330094622786,32.682456254959106
1,train_19,35,41.13055555555555,48.89354425499152,32.69736909866333
1,train_4,74,37.46026118326119,53.601020251581694,33.084940910339355
1,train_3,77,123.76518567951656,169.03767072586103,33.57750725746155
1,train_11,92,46.795297222222224,67.53722818481894,33.57004451751709
1,train_12,37,143.97421568627453,184.13762936799398,33.7720685005188
1,train_6,465,44.62026973723927,67.47497278858964,34.56846737861633
1,train_13,304,67.67583866164098,118.37980895984356,34.79590964317322
1,train_8,237,144.34610182359955,198.62862691140657,34.833667516708374
1,train_17,239,133.2964330337006,185.7723433672476,34.87661933898926
1,train_14,161,51.58457211320425,71.97509065080706,35.38422083854675
1,train_5,472,44.906107732753156,64.69257700357083,35.65217900276184
2,train_0,71,175.5429282726628,253.60976916785367,32.406888246536255
2,train_1,310,80.86620498517955,93.88998447356606,31.41974425315857
2,train_2,7,119.54071552222288,126.34664584755846,31.531733512878418
2,train_3,77,140.47897424129508,197.98361593694716,31.628926277160645
2,train_4,74,73.7276354562451,83.00761990105583,31.164388418197632
2,train_5,472,70.5036280487104,83.45079569613853,31.588969469070435
2,train_6,465,113.30477331637681,167.68556088133818,31.829002380371094
2,train_7,77,131.68557513027798,174.09032401836768,31.18191170692444
2,train_8,237,173.25083079533317,269.3939812742517,31.402829885482788
2,train_10,135,87.91379138386085,115.5901841683233,31.84071159362793
2,train_11,92,74.02717684036848,91.71599399118053,31.62296199798584
2,train_12,37,138.2252609623725,164.77182055435364,31.26021695137024
2,train_13,304,131.19803936787747,175.43930913576025,31.56735348701477
2,train_14,161,81.40146314013903,106.94738497866041,30.92339563369751
2,train_15,260,85.49244808806189,101.92174474662805,30.867114067077637
2,train_16,409,119.24531187616854,170.73166217316253,30.962000370025635
2,train_17,239,174.61528592637418,245.01866879395433,30.91205096244812
2,train_18,73,125.99951554769184,156.08583402114732,31.026514053344727
2,train_19,35,157.34162080792868,233.01701035188879,31.91482901573181
2,train_20,210,162.2957571874468,220.57204037228678,31.596901416778564
2,train_21,80,122.073589263262,155.40046107343315,31.5068998336792
2,train_22,23,43.54687528910485,52.44173538576272,31.277029275894165
2,train_23,207,61.444692271283394,79.04129209016418,31.89290714263916
2,train_24,166,76.12218263616427,101.03523426495168,30.79402780532837
2,train_25,224,118.73578511486092,151.01908778857606,30.94547724723816
2,train_26,49,170.35189266413383,221.5099980157624,31.35382342338562
2,train_27,669,88.38464489027947,127.7024874013601,31.24592638015747
