epoch,client,sample_size,mae,rmse,duration_s
1,train_7,79,80.5504411764706,122.01356987875907,24.740323305130005
1,train_26,56,45.30920000000002,63.23715548411569,24.845101356506348
1,train_19,36,158.74124999999998,215.5920030404653,27.456645011901855
1,train_1,301,24.17007692307692,33.857827273649846,27.615416765213013
1,train_21,83,53.225555555555566,77.0683117345327,28.904765844345093
1,train_20,205,42.197215909090914,83.75142957904713,29.167243003845215
1,train_25,226,49.91762886597938,85.86449759605352,30.19360637664795
1,train_11,98,59.82357142857142,99.19396031561214,30.504270792007446
1,train_13,303,39.85812977099237,57.29287831427525,30.644386053085327
1,train_23,212,24.721141304347828,39.14847549297307,31.42976188659668
1,train_22,25,51.58500000000001,76.03252190674725,31.452751398086548
1,train_2,5,91.74666666666667,99.4033718408653,33.12705850601196
1,train_10,140,31.357916666666668,47.770286305924515,33.471309423446655
1,train_12,35,50.21166666666668,61.75432024023366,33.81475353240967
1,train_0,73,24.537343749999998,31.551945376335354,33.85597062110901
1,train_24,173,39.351933333333335,59.7914177927457,34.380584478378296
1,train_15,260,27.699419642857148,38.92072822405911,34.57607173919678
1,train_3,79,51.53742857142857,92.69851656233308,34.984291553497314
1,train_18,69,102.03316666666666,147.403278669438,35.12999987602234
1,train_6,460,38.38353535353536,66.89831379893975,35.24832773208618
1,train_27,660,52.966236749116604,86.89176681783138,35.37021732330322
1,train_4,70,43.16032258064517,55.70159217623623,35.66720485687256
1,train_14,163,34.49699999999999,47.972940237179536,35.72361612319946
1,train_16,404,83.84284482758622,112.39263772762682,35.786083936691284
1,train_17,240,69.40350961538462,99.13055252782138,36.74363875389099
1,train_8,237,63.53367647058823,105.90930352794561,36.77939224243164
1,train_5,473,28.810049261083748,41.696851445203265,38.44652605056763
2,train_0,73,117.13794642857144,174.1667718707979,32.967262506484985
2,train_1,301,88.97388278388279,102.39767808433265,33.51483201980591
2,train_2,5,100.55714285714286,123.36528301619508,33.374693632125854
2,train_3,79,96.88843537414967,151.27967613678493,33.50493884086609
2,train_4,70,90.310599078341,105.50498806927386,33.42787456512451
2,train_5,473,78.97454062084603,94.82471332719626,33.31839203834534
2,train_6,460,132.74420394420395,184.77209525996608,33.430739402770996
2,train_7,79,152.86918767507,187.23132102392023,33.16253185272217
2,train_8,237,144.98688141923438,221.00665266303554,33.391820430755615
2,train_10,140,77.6526984126984,115.00258317451083,33.79494786262512
2,train_11,98,90.68945578231293,124.90622315208542,33.41733527183533
2,train_12,35,90.76920634920636,107.15297555748923,33.74914312362671
2,train_13,303,119.78415121773901,163.8145967297986,33.22187805175781
2,train_14,163,98.72088435374148,121.54263552517251,33.19098114967346
2,train_15,260,121.71821145124717,138.56476185502808,33.76938438415527
2,train_16,404,131.8109195402299,188.90569501559693,33.53515338897705
2,train_17,240,155.29413919413918,216.90599787648003,33.25276827812195
2,train_18,69,123.37825396825399,159.37617969862623,33.148608684539795
2,train_19,36,204.88224206349207,316.0280989553517,33.62562704086304
2,train_20,205,124.68731962481962,182.27582362774152,33.17364239692688
2,train_21,83,94.79417989417989,124.43570832026082,33.283214807510376
2,train_22,25,125.40873015873017,149.44844735385408,33.52952241897583
2,train_23,212,70.93711180124224,84.94686447617724,33.60074806213379
2,train_24,173,90.38914285714286,120.64345420235003,33.54521703720093
2,train_25,226,98.56633938798888,135.58060213079864,33.463502645492554
2,train_26,56,205.91244444444445,278.4409614054839,33.72472810745239
2,train_27,660,97.03285097313365,135.99887000172325,33.61380958557129
