epoch,client,sample_size,mae,rmse,duration_s
1,train_7,88,5.257205587423974,9.257454245682208,21.563122034072876
1,train_26,56,36.00914865279059,64.77672781194829,22.77518630027771
1,train_17,273,4.56738993791763,10.349601355582676,23.360451698303223
1,train_3,88,18.158671768327398,49.705332814978895,24.008611917495728
1,train_15,297,2.590914648121385,6.142098044773321,24.062240839004517
1,train_25,256,1.988349582414795,3.652609797281868,24.12434959411621
1,train_21,92,12.572741583743273,18.161796941345685,24.83890438079834
1,train_2,8,43.08208333333334,49.2641329288273,24.968661069869995
1,train_16,468,2.8119683666578688,8.25414239429811,25.06898331642151
1,train_14,184,13.486059639982567,28.629402481557985,25.25855541229248
1,train_8,272,5.079125012203157,10.461703024545525,25.454431295394897
1,train_22,26,30.422953986897763,44.06484242704138,25.5232572555542
1,train_24,190,5.0109514658829655,11.040172031480855,25.570884227752686
1,train_23,236,4.890350343802573,20.44820453679129,25.927969932556152
1,train_0,81,27.748307059473703,39.28182349160677,27.018753051757812
1,train_4,85,10.455599560276305,24.4884753453234,27.845942974090576
1,train_27,764,1.048068304182879,3.1665334783495354,27.991710662841797
1,train_13,348,4.121652002885794,8.36988814613247,28.218119621276855
1,train_10,155,11.481791485518146,21.686412349567174,28.32599711418152
1,train_18,84,11.58986012480688,26.072034502053498,28.465080499649048
1,train_20,240,6.130294073939319,19.75918800616542,28.61288070678711
1,train_1,355,2.4725347526190826,5.599691917236182,28.72490406036377
1,train_12,43,22.040440651242935,34.26572160361137,28.75431728363037
1,train_11,105,21.365575655230646,57.96186735419975,28.777847051620483
1,train_19,40,36.49844400830739,48.648196659903,28.778119325637817
1,train_6,532,3.9099126056155677,16.91768507725669,30.82016086578369
1,train_5,540,0.9275171742565845,1.940325323522878,30.888182878494263
2,train_0,81,12.785301149842388,25.627133270615687,31.35448956489563
2,train_1,355,2.55041120587021,4.492315347424861,30.98634672164917
2,train_2,8,6.641096196824681,7.298515416236922,30.992900371551514
2,train_3,88,6.902990008565401,21.84859557449732,31.153345823287964
2,train_4,85,2.73402961492745,6.044086217627761,31.26371479034424
2,train_5,540,3.1918578740972885,5.713014048919698,31.0824556350708
2,train_6,532,14.572688806478158,57.466969387856224,31.132778644561768
2,train_7,88,2.7527310315648537,5.804830206729275,30.944312810897827
2,train_8,272,17.665293100463515,43.39442382379318,31.284722328186035
2,train_10,155,4.132920856928943,9.491132690109831,31.063413858413696
2,train_11,105,8.053454638273605,20.572656173817776,31.05445122718811
2,train_12,43,3.4515702022893064,4.78431655259316,31.50980043411255
2,train_13,348,7.769884881168095,21.276793626030223,31.25127410888672
2,train_14,184,8.201545399730406,22.798219357587797,31.113642930984497
2,train_15,297,2.8701584559009308,4.231970592956966,31.062367916107178
2,train_16,468,8.051676556277382,24.034236569490737,31.410909414291382
2,train_17,273,13.294397162214153,38.34885830614367,31.003698587417603
2,train_18,84,4.368548121305745,12.682615642417888,31.395832300186157
2,train_19,40,53.782219354518574,84.14100898521043,31.2785222530365
2,train_20,240,17.784070803897723,52.9962913732129,31.6398286819458
2,train_21,92,6.1348469432147,15.805034876986447,31.184547424316406
2,train_22,26,4.521982970204202,6.018188327090422,31.527665376663208
2,train_23,236,3.869345934784255,9.082030386772542,31.138283252716064
2,train_24,190,5.750720017488926,15.86230148012437,31.100686073303223
2,train_25,256,2.5708771442684695,8.669383139499656,31.0008327960968
2,train_26,56,47.04049678623336,94.85686153621852,30.827880859375
2,train_27,764,5.175153261447345,15.996505219019019,31.066779613494873
