epoch,client,sample_size,mae,rmse,duration_s
1,train_21,92,84.59177536231883,122.45001349342455,22.118371725082397
1,train_4,85,32.50117968647517,42.64486958086948,22.700394868850708
1,train_7,88,137.26909090909092,177.47086381315773,22.797935247421265
1,train_1,355,37.74054758132005,54.51246788311496,23.36250901222229
1,train_18,84,149.39562925170068,175.04563379687022,23.859176874160767
1,train_22,26,65.415,82.58901667292086,24.384509086608887
1,train_0,81,160.11484807256235,194.04639107091694,24.519595861434937
1,train_3,88,111.84180721814421,137.80594585590262,24.778680086135864
1,train_26,56,41.74046666666666,53.77433043824425,25.88089394569397
1,train_19,40,24.053261904761904,32.459351779233124,26.301942348480225
1,train_10,155,78.31830454730455,114.24932681583643,26.480356216430664
1,train_8,272,113.71575583566762,153.61667373707755,26.74108600616455
1,train_25,256,113.954873992674,159.1734800264144,26.799182415008545
1,train_13,348,60.062475434208174,103.86954889489209,26.85939884185791
1,train_23,236,33.970301521164025,63.557220634833534,27.318308353424072
1,train_14,184,49.025721884498495,69.86345951444771,27.384331941604614
1,train_15,297,33.55122172679173,44.025853689369065,27.388948678970337
1,train_2,8,59.23666666666666,66.92244790302678,27.62928557395935
1,train_11,105,52.946260875955325,77.29083940252269,28.071596384048462
1,train_24,190,32.40766567460317,48.47856240048932,28.19118094444275
1,train_12,43,116.98346969696968,131.9716296566226,28.268945455551147
1,train_20,240,109.16908678116056,149.0022061330012,28.329968690872192
1,train_17,273,111.05993292134599,145.45906097126246,28.688125133514404
1,train_27,764,63.99917084160054,105.07640324942845,28.858294248580933
1,train_16,468,108.07866047841048,164.66038555812725,30.86766505241394
1,train_6,532,40.861775182002624,64.23751442203991,31.014611959457397
1,train_5,540,41.094463660413666,56.99664892831643,31.382922172546387
2,train_0,81,201.55933003504435,267.7733109157686,31.255114555358887
2,train_1,355,79.08389211911683,93.11426867704337,31.302924871444702
2,train_2,8,148.4871212121212,153.46176416154285,31.154836416244507
2,train_3,88,125.05374145178493,176.5867786973878,31.132833003997803
2,train_4,85,75.02223552159502,86.33455788401186,31.01346755027771
2,train_5,540,71.17529965731985,85.27963138713919,31.35275912284851
2,train_6,532,104.32294159702226,149.24320045528134,31.364373683929443
2,train_7,88,115.19587859110585,155.25344865071557,30.987338304519653
2,train_8,272,179.0239016164317,265.93361215059366,31.225268602371216
2,train_10,155,92.9234314759315,127.77580820094427,31.22515559196472
2,train_11,105,83.36092659398216,101.79500151960934,31.158416032791138
2,train_12,43,105.11051357733176,111.64360091157735,31.9542179107666
2,train_13,348,119.7173418465895,160.4310642241606,31.189118146896362
2,train_14,184,75.9879818494422,98.24509547730118,31.313491106033325
2,train_15,297,83.68605598845599,96.76752546350876,31.31032419204712
2,train_16,468,119.92629592629594,171.51268162854248,31.420767307281494
2,train_17,273,173.90178719648088,234.7470328574966,31.163179874420166
2,train_18,84,113.20876520305092,150.72986786125028,31.568435430526733
2,train_19,40,200.21769447219447,265.14361566250864,31.43565273284912
2,train_20,240,165.1717090696189,226.81805345433636,31.237900495529175
2,train_21,92,122.04377108837582,148.73264145956352,31.1533784866333
2,train_22,26,37.46893498276615,46.74389097654122,31.173967838287354
2,train_23,236,64.01108832371334,86.42410186644629,31.166593313217163
2,train_24,190,65.67247286856663,93.76353411737652,31.417200326919556
2,train_25,256,113.85656027306027,146.6726937265721,31.374000549316406
2,train_26,56,157.12910228155675,216.3781232635774,31.13464331626892
2,train_27,764,83.50585840388042,117.69750800502932,31.523799180984497
