epoch,client,sample_size,mae,rmse,duration_s
1,train_10,135,8.99235093917968,18.31096483541654,20.882688522338867
1,train_20,210,6.794540200315189,18.220175806636586,20.95409870147705
1,train_25,224,2.283934088368078,3.518836652941049,21.744536876678467
1,train_13,304,6.904129970926997,14.25338229663109,21.94998550415039
1,train_4,74,12.89688852245521,24.194075276182232,23.1272611618042
1,train_7,77,18.722961190124355,41.631953106520385,23.317016124725342
1,train_3,77,32.23935205878142,71.50287921674588,23.32194948196411
1,train_23,207,5.121073078797922,17.39122331990604,23.480525970458984
1,train_2,7,68.88714285714286,73.30544625756266,23.782461404800415
1,train_19,35,35.87749581295602,51.875489380522204,23.814385890960693
1,train_21,80,14.33591272508022,23.86491067048926,23.821956157684326
1,train_1,310,2.6022571075942253,5.251511497345895,23.917060613632202
1,train_14,161,13.694205280232561,28.241717792283897,24.000471353530884
1,train_26,49,32.229635617242245,56.03999942044471,24.070995092391968
1,train_8,237,7.074676504525715,15.227200662343796,24.114282369613647
1,train_27,669,1.3045094377867443,3.6773529754927896,24.3139488697052
1,train_11,92,20.25200966207104,52.37512087334902,24.354490756988525
1,train_22,23,32.43492493086972,43.25578151081431,24.44798994064331
1,train_24,166,5.376017637537479,10.296668656037436,25.04739022254944
1,train_12,37,51.73024020990545,103.65265165986058,26.615527391433716
1,train_18,73,11.669597109687743,24.277653875524095,27.324586391448975
1,train_0,71,27.502186139304257,50.72426403296259,27.40075445175171
1,train_16,409,2.887878348751181,7.569948702113325,27.42964506149292
1,train_17,239,8.930763405253147,23.97051519621371,27.476024866104126
1,train_15,260,3.4878256568826074,10.07852534293935,27.487372875213623
1,train_5,472,1.1613466241341914,2.260129269576449,27.522240161895752
1,train_6,465,8.026600794696186,35.57349691876861,27.63940715789795
2,train_0,71,19.787455810506447,41.90018988556383,17.729263305664062
2,train_1,310,4.8332063707827295,6.748364844820703,17.93676519393921
2,train_2,7,15.80900733324944,16.779788859177998,17.93871307373047
2,train_3,77,14.624314875004565,34.758506817142354,17.696763515472412
2,train_4,74,5.271502318913619,9.586682152248084,17.816807508468628
2,train_5,472,5.917557979286299,8.432657965602285,18.02135944366455
2,train_6,465,23.647209814098787,76.31910287069765,17.88954448699951
2,train_7,77,11.726169105982832,27.924847688883002,17.87167716026306
2,train_8,237,27.15596771187418,62.465254389772205,17.855386972427368
2,train_10,135,5.6832816957178895,11.2216503618033,17.85022783279419
2,train_11,92,11.461462099413547,25.60707516462295,17.681315183639526
2,train_12,37,13.703684544060955,26.577794682867587,18.257493019104004
2,train_13,304,12.768082176828804,30.95998956137242,18.05924677848816
2,train_14,161,11.517273912287967,26.943197522538767,18.081445932388306
2,train_15,260,5.532449304443858,8.816740262590582,17.829651594161987
2,train_16,409,10.053161643491865,25.583308339420007,17.830261945724487
2,train_17,239,21.78501477956406,56.46579809637681,18.563942670822144
2,train_18,73,6.96275431710459,15.910902093617654,17.85338544845581
2,train_19,35,40.28843412397761,73.38257779003536,18.30631446838379
2,train_20,210,20.214478599435747,54.298209630024864,17.83249831199646
2,train_21,80,11.996483463711467,27.64080487315903,18.041673183441162
2,train_22,23,8.19375298138241,9.817222881931391,17.89371967315674
2,train_23,207,6.680089758779666,11.917289535769743,17.709394931793213
2,train_24,166,7.1966611901257584,16.21036481964016,18.08342957496643
2,train_25,224,4.6080691055434375,10.604836266092525,17.868741273880005
2,train_26,49,48.18941296224095,92.23787114497603,17.92417049407959
2,train_27,669,7.746575498297485,20.96695457737328,17.806634187698364
