epoch,client,sample_size,mae,rmse,duration_s
1,train_3,91,76.80657701678199,100.17344000829874,21.36233401298523
1,train_10,160,62.18311101297879,91.52588001364482,21.376800775527954
1,train_7,90,98.90438061132316,146.42651077615454,22.1287100315094
1,train_16,462,118.79558377705507,154.53654229768838,22.25535249710083
1,train_6,526,70.909845279831,128.34330046784342,22.46495747566223
1,train_18,79,125.81161534507581,162.54874893672832,22.52997875213623
1,train_26,64,81.14713126480554,126.83629874313891,22.828758239746094
1,train_4,80,49.752190846032946,74.99130217525465,23.11286687850952
1,train_23,243,39.393641547801494,50.57805775580556,23.316572189331055
1,train_17,275,117.96519745224634,158.89414363126323,23.483028411865234
1,train_11,112,90.90256646991008,134.82533369949996,23.902929306030273
1,train_22,29,161.73337623255264,186.77215506061273,24.286571979522705
1,train_12,40,66.7118903857822,84.43995817428237,25.089468955993652
1,train_20,234,72.34598978659194,101.45224151885431,25.441393613815308
1,train_21,95,104.14210050946154,151.42867823532006,25.48741626739502
1,train_24,198,66.7017197631748,89.96817153436375,25.630876779556274
1,train_25,258,63.209033762379676,99.91426654430111,25.724594593048096
1,train_19,41,239.1563543085991,288.7996758756375,25.901098489761353
1,train_0,84,100.70495976118976,140.1552776544803,26.789695262908936
1,train_2,6,81.0,85.01445318705782,26.96720552444458
1,train_27,754,63.83863102547678,102.52828856321085,26.98267102241516
1,train_14,186,68.46532003601374,100.86668979785995,27.266713857650757
1,train_5,540,37.12267657119396,57.746035939185596,27.555176734924316
1,train_13,347,82.80981825604442,112.76506540273384,27.60707998275757
1,train_15,297,41.18076206654643,57.250072510616846,27.984280586242676
1,train_8,271,100.20310480620559,140.60987491003797,28.069403409957886
1,train_1,344,33.014384428440664,47.47960315998002,28.10596513748169
2,train_0,84,160.99419977842715,234.76499399829717,17.993371725082397
2,train_1,344,96.3050597795775,114.36189504962853,17.82632064819336
2,train_2,6,98.73512761679044,121.64848318203943,17.74999189376831
2,train_3,91,80.69755722733665,105.61339177539087,17.865254878997803
2,train_4,80,95.49310505609571,112.9940010644066,17.978817224502563
2,train_5,540,80.84394791234872,99.77800484579492,17.78796625137329
2,train_6,526,134.49228999489958,191.50085500636126,17.887072324752808
2,train_7,90,162.74063604456086,185.23790415283787,17.881757020950317
2,train_8,271,137.2258527413425,198.3578078130601,17.721465587615967
2,train_10,160,86.186424007517,129.14630373175189,18.494867086410522
2,train_11,112,93.76306974794075,125.05939838008933,17.852787971496582
2,train_12,40,83.29014846012907,106.72958140858613,18.445918083190918
2,train_13,347,133.94369627436708,176.8334073053069,17.798670768737793
2,train_14,186,98.27254568310153,121.93757028596526,17.83026385307312
2,train_15,297,110.71862880009706,129.1939862888301,17.840781688690186
2,train_16,462,144.7085816727069,206.29531925755455,17.740137338638306
2,train_17,275,177.98398530697193,248.34533817081348,17.69927716255188
2,train_18,79,125.499989438741,168.7708607730754,17.99821376800537
2,train_19,41,178.915794654601,276.0271316999263,17.8790283203125
2,train_20,234,124.07663056178231,173.09790616663818,17.75074577331543
2,train_21,95,117.04845200565599,162.06216968016943,17.660991191864014
2,train_22,29,151.361613060594,172.1352530195386,17.97995162010193
2,train_23,243,72.92868609050663,91.73679807984222,17.66257381439209
2,train_24,198,99.45836207809465,133.7235735455916,17.76129961013794
2,train_25,258,99.67163052268468,136.38956996055433,17.762131929397583
2,train_26,64,156.8273278104741,239.39073716559102,17.730807304382324
2,train_27,754,97.16870082245902,138.0892122843715,17.863972902297974
