epoch,client,sample_size,mae,rmse,duration_s
1,train_11,92,47.079874801587295,67.62124268580452,33.20025444030762
1,train_12,37,141.11630112044818,181.6449635784202,34.82391047477722
1,train_14,161,51.151959523809516,71.70166311809845,55.81640434265137
1,train_24,166,36.11031914131394,54.20647028359927,33.65374183654785
1,train_19,35,39.62176984126984,49.774875672619,49.81299710273743
1,train_23,207,34.43753250198615,55.42176870952334,41.19298529624939
1,train_17,239,131.1337569348128,185.1920651481601,63.664710998535156
1,train_0,71,161.86833934971835,201.2263481298058,107.1388475894928
1,train_10,135,82.19811750067258,113.26146494732654,92.14452147483826
1,train_15,260,32.469779480068546,42.162292993877344,86.24084091186523
1,train_3,77,123.34407737523915,169.4509757842493,111.73940420150757
1,train_21,80,91.35224421768707,125.26337063969244,77.9886794090271
1,train_7,77,146.7471338383838,192.79592981438557,110.67124152183533
1,train_1,310,33.22774270018952,50.18339370861408,125.53945183753967
1,train_4,74,37.722214646464664,53.77653125406994,114.2137098312378
1,train_18,73,140.31821614583333,174.19040542787104,88.15791153907776
1,train_26,49,47.22494318181818,58.29515436301191,78.97987413406372
1,train_2,7,62.27,63.6775183051287,127.86198925971985
1,train_20,210,105.88429748822607,143.71012273574814,100.29493641853333
1,train_13,304,66.38320116598837,117.95181606329501,114.55459022521973
1,train_16,409,101.73966398666043,156.28752271604708,101.48802280426025
1,train_25,224,110.66466850760922,148.38354222897078,88.85876655578613
1,train_22,23,52.168499999999995,65.44078357807538,90.92963886260986
1,train_8,237,137.45212145554015,191.7762699556397,125.54974603652954
1,train_5,472,44.64353292868872,64.15549659384517,137.2022786140442
1,train_6,465,44.58177509906759,67.39312364720112,137.4180085659027
1,train_27,669,59.136391151434715,96.73004986728151,96.6221935749054
2,train_0,71,179.19182978567773,259.2517869420875,37.02229452133179
2,train_1,310,87.00510635597523,99.81514213857955,37.48112869262695
2,train_2,7,136.8385619803477,147.0925504362702,37.124332904815674
2,train_3,77,143.06966892312482,204.23922722534815,36.13898825645447
2,train_4,74,82.07669094573855,90.43721969656119,38.94295859336853
2,train_5,472,75.41252732072579,88.44717915682148,37.90199160575867
2,train_6,465,127.05836095049129,189.25973924521097,37.97986388206482
2,train_7,77,128.32531562793469,179.6718959663193,37.47251224517822
2,train_8,237,183.28944183930315,285.09366199933,37.52299737930298
2,train_10,135,91.4091416208668,121.35349736173526,48.6797571182251
2,train_11,92,78.1534756708239,97.86944584732532,33.23114371299744
2,train_12,37,135.7962020363701,164.57261525363987,33.45887875556946
2,train_13,304,143.85984632688286,190.77060957679294,32.77749752998352
2,train_14,161,91.51889979483856,121.11540254807413,33.06894516944885
2,train_15,260,91.7670452321441,109.58212267570443,34.83779692649841
2,train_16,409,123.51137043264275,178.45456321361348,33.01721692085266
2,train_17,239,187.22225407099194,265.2779322764859,32.90456509590149
2,train_18,73,119.10978009259259,160.0261836332269,32.81342267990112
2,train_19,35,185.80169450743264,268.92018896305837,33.08024573326111
2,train_20,210,171.91189012234932,240.9566438430166,33.08373022079468
2,train_21,80,135.34538197818807,172.47865015083548,33.21124720573425
2,train_22,23,44.074351473922896,53.179045125389,32.95696210861206
2,train_23,207,62.70588061691592,80.38268070490359,32.72446346282959
2,train_24,166,86.7115152851264,113.91498004720862,32.55512094497681
2,train_25,224,119.74875178249997,157.3800103414564,32.73452544212341
2,train_26,49,206.56620464852614,270.7359961849977,33.57375383377075
2,train_27,669,98.3318328632266,140.84217953265085,33.34477138519287
