epoch,client,sample_size,mae,rmse,duration_s
1,train_4,74,3.857166566227388,5.317876499351608,21.73445963859558
1,train_23,207,2.4193078585699284,9.032429242519953,21.731441259384155
1,train_18,73,5.286691289868222,11.080694127703756,21.779760599136353
1,train_5,472,1.3411374753629939,2.0246760039746117,22.6908700466156
1,train_24,166,3.108290683168613,4.395993068950387,24.645386695861816
1,train_1,310,1.878258411060469,3.4540999304651256,25.368528604507446
1,train_21,80,6.0986561886526,11.446176840655415,25.358978986740112
1,train_17,239,4.932208452190134,13.673356495720384,25.631340503692627
1,train_16,409,2.0064619372010366,3.159493518287202,25.664055347442627
1,train_8,237,3.7099012484829124,5.766633411908601,25.749388456344604
1,train_0,71,13.38251033643776,28.02288997500505,25.789405345916748
1,train_19,35,7.143451587301573,13.410966226000214,25.823817014694214
1,train_2,7,16.10125,17.74937410868338,26.035130977630615
1,train_11,92,12.21003909356467,36.928698709305756,26.196733951568604
1,train_25,224,1.7148308051367456,2.2575745610043287,26.284051179885864
1,train_22,23,15.833503571428562,23.178740431430423,26.55166983604431
1,train_14,161,5.634517027545192,13.977737053816012,26.661481142044067
1,train_12,37,28.005321354299298,65.60967667465835,26.820784091949463
1,train_27,669,1.717382967639327,3.048126569289889,26.84461760520935
1,train_20,210,4.328448830337379,7.979788104031278,26.94381618499756
1,train_3,77,12.855156410378834,31.143440516129292,27.597201824188232
1,train_13,304,2.709496069379361,6.414428901979602,27.66984748840332
1,train_26,49,15.343981556322461,22.523658050302313,27.882467031478882
1,train_7,77,9.26891295825387,21.652837401742953,28.29864192008972
1,train_10,135,5.111840802942718,10.68856759449513,28.313018798828125
1,train_6,465,4.557665698072947,12.832867485538477,28.430574893951416
1,train_15,260,2.833695475641084,7.751056504847168,28.493072748184204
2,train_0,71,10.029138697588037,25.046259700246495,17.94402265548706
2,train_1,310,2.771424706935331,5.044574946285419,18.09844207763672
2,train_2,7,5.183931610967459,5.631731676239166,18.230682134628296
2,train_3,77,6.7551197235211555,16.73668601261191,18.114689826965332
2,train_4,74,2.097623281036513,3.2996181880591555,17.902435064315796
2,train_5,472,4.123750363670435,6.944635953945205,18.057827711105347
2,train_6,465,18.605969217541894,62.67796819309157,18.025556087493896
2,train_7,77,6.147861813686185,17.224835267292036,18.083606719970703
2,train_8,237,20.174445624769366,49.448982652239636,18.07993459701538
2,train_10,135,2.6065834319046366,4.37670751891578,18.001265048980713
2,train_11,92,5.533403040585847,13.530567050776554,18.037545680999756
2,train_12,37,4.08557407141473,7.509277567208853,19.499019622802734
2,train_13,304,8.587928006829133,21.564078025053135,18.241459846496582
2,train_14,161,7.108361730418814,16.683672479465642,18.477261543273926
2,train_15,260,3.0506866515460906,4.587167538785018,18.193849563598633
2,train_16,409,5.435419897893651,16.192365565202337,18.534756660461426
2,train_17,239,15.142602863793938,42.90950125284174,18.04433035850525
2,train_18,73,2.772925936648073,7.448810205674707,18.21555781364441
2,train_19,35,33.580232475319896,62.04896948661897,18.386576414108276
2,train_20,210,14.28484052929186,41.17406869665391,18.059856176376343
2,train_21,80,8.184432754802648,17.393240228889272,17.972272157669067
2,train_22,23,3.137933372027051,3.814196133039338,18.441457748413086
2,train_23,207,3.6395409920658213,6.700392400014517,18.49597454071045
2,train_24,166,5.251539664450663,11.559506544659198,18.152188301086426
2,train_25,224,2.596690061075643,6.520446702426306,17.91236162185669
2,train_26,49,35.880720892768636,69.84651552411827,18.1017427444458
2,train_27,669,5.061651484873684,15.130985567185224,18.209691286087036
