epoch,client,sample_size,mae,rmse,duration_s
1,train_0,81,175.0650071740219,201.2283553344673,21.085256814956665
1,train_10,155,86.08440493205048,112.09285211496297,22.317381143569946
1,train_11,105,76.0467645894364,115.67153280110705,22.41988778114319
1,train_25,256,116.7042453567558,143.36297402999946,23.44136929512024
1,train_13,348,70.96792917373556,110.69660462852397,23.61304783821106
1,train_24,190,45.62656501966075,62.87718745976454,23.670043468475342
1,train_12,43,104.57884518668389,111.2226181694346,24.80221152305603
1,train_22,26,55.649672166652195,58.783662521992824,24.864409923553467
1,train_21,92,79.65744716399199,115.23181620121562,25.005302667617798
1,train_4,85,38.27086716653348,57.87453445033451,25.110177755355835
1,train_23,236,41.60043514917827,69.97126741834114,25.413204431533813
1,train_8,272,149.7136661888335,192.82887218209353,25.52116084098816
1,train_26,56,75.06305834706518,110.13147754370755,25.513097763061523
1,train_6,532,59.66840924467751,99.66409947700168,25.7514066696167
1,train_20,240,119.04678286648354,151.65905465278627,26.603886365890503
1,train_1,355,39.949745856355094,62.17651450855116,27.603591442108154
1,train_15,297,36.57873299745777,49.35398533908849,27.650152921676636
1,train_2,8,46.197083333333346,52.01018551587597,27.851216793060303
1,train_7,88,137.00065837799968,172.56373099523,27.879314422607422
1,train_3,88,139.14239622842015,166.90538545606273,27.897454023361206
1,train_17,273,129.50068993755028,170.96549512661795,27.960018157958984
1,train_18,84,143.15598285046653,162.16925653352516,28.05010485649109
1,train_16,468,116.4924404721453,163.8026808937142,28.08732843399048
1,train_19,40,157.77883838268718,206.71428043317854,28.189894199371338
1,train_5,540,44.73200846404912,62.94313739222244,28.40487813949585
1,train_14,184,51.10911076631354,67.96344415982885,28.39812183380127
1,train_27,764,63.00142171784493,100.97767137341044,29.11995768547058
2,train_0,81,206.34371958388243,274.7807822337967,17.58680009841919
2,train_1,355,78.963984106728,92.30122609803917,17.715609073638916
2,train_2,8,131.23528181246851,133.21429476514754,17.93013095855713
2,train_3,88,133.3686820342703,191.1875642283061,17.565563917160034
2,train_4,85,75.07796040821987,86.37610035010066,17.71704339981079
2,train_5,540,71.83636108570475,87.09784389738299,17.548354864120483
2,train_6,532,110.73273631414057,161.8141239075824,17.612193822860718
2,train_7,88,116.7649537742108,158.1434036917119,17.561275482177734
2,train_8,272,185.02889137676613,280.1977550946713,17.65136432647705
2,train_10,155,102.94636660064975,139.07264458071967,17.589742422103882
2,train_11,105,93.90916002189948,122.75838035786903,17.644776821136475
2,train_12,43,101.36645697731282,110.92563569953218,18.1897873878479
2,train_13,348,124.1840048289428,171.80916971235305,17.635470867156982
2,train_14,184,84.3699578168934,114.37060474254753,17.534891366958618
2,train_15,297,78.73903455089066,91.3043565602652,17.746448040008545
2,train_16,468,124.28110130117615,185.75625287112814,17.70670199394226
2,train_17,273,182.37659282799572,249.53988692119364,17.55458974838257
2,train_18,84,101.80513220468313,146.57396592589376,17.542579650878906
2,train_19,40,199.9051077874546,286.032467911753,18.06663942337036
2,train_20,240,168.27122739573937,240.7302818291283,17.643259525299072
2,train_21,92,117.28032312166492,150.57040961246216,17.591161251068115
2,train_22,26,45.53396588436821,66.30799453355833,18.203381061553955
2,train_23,236,67.66496033077884,90.49420411127335,17.611340522766113
2,train_24,190,72.84493999508904,103.39849496732212,17.58325982093811
2,train_25,256,115.55582699121874,153.15006815147828,18.575162410736084
2,train_26,56,172.47446423632897,248.99807251368804,17.643622636795044
2,train_27,764,90.56567806221028,129.4500743647018,17.635677576065063
