epoch,client,sample_size,mae,rmse,duration_s
1,train_4,74,3.6996969696969706,5.277477875583442,19.929773569107056
1,train_26,49,11.888181818181822,17.061344932598104,20.99249815940857
1,train_23,207,2.1476404494382,8.972001517830625,21.862377166748047
1,train_19,35,6.928000000000009,12.506399428559233,21.955886363983154
1,train_2,7,16.31,18.080837923060976,22.82243013381958
1,train_3,77,12.184411764705883,29.426297412548607,22.831406116485596
1,train_20,210,3.059340659340659,6.881785163238318,22.80862259864807
1,train_10,135,4.701694915254237,9.889687832471196,22.939929485321045
1,train_7,77,9.058787878787877,21.767407941343144,23.228806972503662
1,train_11,92,12.56025,37.45677084987438,23.885236263275146
1,train_0,71,12.38451612903226,25.387054867367134,24.01889944076538
1,train_1,310,0.9635074626865681,2.090919065223102,24.269294023513794
1,train_14,161,5.158857142857145,13.268722298268644,24.46176552772522
1,train_22,23,14.931000000000001,22.751929808260225,24.495608806610107
1,train_13,304,1.8512977099236645,5.367997195708078,24.524491548538208
1,train_24,166,2.3562499999999993,3.6845060350367493,24.852126121520996
1,train_6,465,3.0803500000000015,14.002712505082732,25.044469356536865
1,train_21,80,6.187142857142858,11.062959950083108,25.16240358352661
1,train_17,239,3.6880582524271865,12.784197807928079,26.217175006866455
1,train_25,224,1.1993814432989698,1.877339090802637,26.260972499847412
1,train_18,73,4.5459375,10.653064259873775,26.72397541999817
1,train_12,37,29.351176470588236,67.7276011595238,27.08290433883667
1,train_27,669,0.42250871080139407,1.8912212377283741,28.43501043319702
1,train_5,472,0.5600985221674879,1.3638113068852957,29.241161108016968
1,train_16,409,0.8171022727272738,1.9044870760200172,29.744332551956177
1,train_15,260,1.926785714285715,6.643365648739891,29.934080600738525
1,train_8,237,2.9203883495145617,5.751551078259258,30.230684757232666
2,train_0,71,12.32551319648094,24.419762025717926,31.206573486328125
2,train_1,310,5.369742198100407,6.7964487639619175,30.956204175949097
2,train_2,7,5.697727272727274,5.9688049248911605,30.86903405189514
2,train_3,77,9.67566844919786,18.274111675015504,31.067352533340454
2,train_4,74,4.456473829201104,5.457928014537274,30.778963804244995
2,train_5,472,6.18383340797134,8.126209266484988,31.71057939529419
2,train_6,465,18.980954545454544,55.99899182607836,31.07887554168701
2,train_7,77,8.792837465564737,18.376340013084324,30.890647172927856
2,train_8,237,18.959752868490735,42.00132855920376,30.977845191955566
2,train_10,135,5.75331278890601,7.6893108124471095,31.322490692138672
2,train_11,92,9.3175,18.252415836932308,31.52826452255249
2,train_12,37,11.442780748663107,20.524553279221927,31.636679649353027
2,train_13,304,9.781471200555169,19.985596936688633,30.844199895858765
2,train_14,161,9.362077922077923,16.53978959677387,31.004284858703613
2,train_15,260,6.02426948051948,7.423320283530626,31.03573775291443
2,train_16,409,7.065134297520661,15.793976876598004,31.765650033950806
2,train_17,239,15.77131509267432,38.01207153581655,31.525062799453735
2,train_18,73,5.714772727272727,9.447838803549269,31.605351448059082
2,train_19,35,30.56181818181818,56.23153155033096,31.13108229637146
2,train_20,210,15.32707292707293,37.92590077620672,31.14188003540039
2,train_21,80,10.553506493506498,16.957640468176404,31.611289978027344
2,train_22,23,6.237272727272732,7.5616032013857115,31.564013719558716
2,train_23,207,6.139836567926453,8.36523028512031,31.16779589653015
2,train_24,166,7.202777777777775,11.444538277361902,31.035773277282715
2,train_25,224,5.389784442361761,7.671183113026485,30.89709711074829
2,train_26,49,31.32809917355372,60.429864159570165,30.966416358947754
2,train_27,669,6.837979094076654,14.187259693286284,31.091228246688843
